AT,DOY,Local Time,RH,Td,WD,WS,WT,WT-AT,bAT,bTd,bWD,bWS
0.41666666666666663,0.7909456567567772,-0.7933533402912349,1.0,0.6646782357194505,0.3958333333333333,0.16333333333333336,0.06194690265486727,0.23426573426573427,0.42093023255813955,0.6392523364485981,0.4638888888888889,0.32765957446808514
0.3969298245614035,0.7909456567567772,-0.984807753012208,1.0,0.648590021691974,0.8766666666666667,0.18000000000000002,0.0663716814159292,0.1643356643356643,0.4697674418604651,0.6971962616822429,0.4361111111111111,0.39574468085106385
0.644736842105263,-0.9732643737003823,-0.08715574274765794,1.0,0.8526753434562545,0.09527777777777777,0.16,0.6061946902654867,0.25874125874125875,0.6906976744186047,0.8803738317757009,0.25,0.48085106382978726
0.6951754385964912,-0.4623829729035149,-0.9396926207859085,1.0,0.8942516268980477,0.8899999999999999,0.08,0.5088495575221239,0.24825174825174823,0.6465116279069767,0.8392523364485981,0.8416666666666667,0.10638297872340426
0.46491228070175444,0.9951053111006976,0.9396926207859084,1.0,0.7044468546637743,0.8741666666666666,0.08,0.11504424778761059,0.24475524475524474,0.4418604651162791,0.6841121495327103,0.05,0.1829787234042553
0.7061403508771931,-0.07738647923346322,0.9238795325112868,1.0,0.9032899493853941,0.0,0.0,0.5088495575221239,0.20629370629370627,0.6744186046511628,0.8672897196261682,0.3527777777777778,0.05957446808510638
0.5526315789473685,0.8391377545563939,0.9914448613738104,1.0,0.7767534345625452,0.8300000000000001,0.04666666666666666,0.168141592920354,0.23076923076923075,0.4790697674418605,0.708411214953271,0.1361111111111111,0.15319148936170213
0.5592105263157895,0.7101350157125358,0.46174861323503397,1.0,0.7821764280549529,0.8572222222222223,0.03666666666666667,0.19026548672566373,0.23426573426573427,0.4883720930232558,0.7158878504672896,0.16111111111111112,0.14468085106382977
0.41447368421052627,0.9999631612477099,0.9762960071199334,1.0,0.6628705712219812,0.9158333333333333,0.12000000000000001,0.11061946902654866,0.3006993006993007,0.4023255813953488,0.6373831775700934,0.6333333333333333,0.24255319148936172
0.6973684210526315,-0.12874817745258066,0.9990482215818578,1.0,0.896059291395517,0.0,0.0,0.5,0.1993006993006993,0.6744186046511628,0.8672897196261682,0.6777777777777778,0.1574468085106383
0.5833333333333334,-0.9999631612477099,0.21643961393810318,0.9540481400437636,0.7897686189443239,0.055,0.08,0.5398230088495575,0.34965034965034963,0.5953488372093023,0.788785046728972,0.18888888888888888,0.3659574468085106
0.7149122807017544,-0.12874817745258066,-0.7660444431189781,0.9824945295404813,0.905820679681851,0.5030555555555556,0.056666666666666664,0.5044247787610618,0.1783216783216783,0.6906976744186047,0.8803738317757009,0.625,0.10638297872340426
0.6644736842105262,-0.051478754770346045,-0.9914448613738105,1.0,0.868944323933478,0.24194444444444443,0.16999999999999998,0.4115044247787611,0.17132867132867133,0.6465116279069767,0.8485981308411215,0.7055555555555556,0.10212765957446808
0.6995614035087718,-0.12874817745258066,0.8433914458128856,1.0,0.8978669558929863,0.0,0.0,0.5088495575221239,0.1783216783216783,0.6930232558139534,0.8747663551401869,0.5833333333333334,0.20851063829787236
0.5679824561403508,0.848351197812304,0.8433914458128856,1.0,0.7894070860448301,0.39749999999999996,0.03333333333333333,0.15929203539823006,0.1923076923076923,0.5,0.725233644859813,0.6,0.01702127659574468
0.5701754385964912,0.672949024155833,0.3007057995042732,1.0,0.7912147505422993,0.3472222222222222,0.06666666666666667,0.22566371681415934,0.23076923076923075,0.5093023255813953,0.7327102803738318,0.6138888888888889,0.30638297872340425
0.46929824561403505,0.11988119229922722,0.9396926207859084,1.0,0.708062183658713,0.27055555555555555,0.07666666666666666,0.22566371681415934,0.2517482517482517,0.4953488372093023,0.7177570093457943,0.6305555555555555,0.1702127659574468
0.3508771929824561,0.5808002734538009,0.9961946980917455,1.0,0.6106290672451193,0.8802777777777777,0.08333333333333333,0.16371681415929198,0.3951048951048951,0.36744186046511623,0.6130841121495326,0.9444444444444444,0.2978723404255319
0.5986842105263157,-0.9917226741361016,0.4226182617406994,0.9562363238512035,0.8029645697758496,0.14166666666666666,0.02666666666666667,0.49115044247787615,0.26573426573426573,0.6255813953488372,0.7775700934579439,0.09166666666666666,0.24680851063829787
0.7368421052631579,-0.9197204370389468,0.984807753012208,0.9945295404814004,0.9271511207519886,0.2375,0.22333333333333333,0.5309734513274336,0.2517482517482517,0.6558139534883721,0.8467289719626168,0.11388888888888889,0.9744680851063829
0.4298245614035088,0.9937806700284985,0.6427876096865391,1.0,0.6755242227042662,0.8830555555555555,0.19666666666666668,0.12389380530973454,0.32867132867132864,0.3906976744186046,0.6392523364485981,0.7777777777777778,0.1404255319148936
0.34868421052631576,0.5808002734538009,0.984807753012208,0.99890590809628,0.6084598698481563,0.8408333333333333,0.13333333333333333,0.16371681415929198,0.3566433566433566,0.3930232558139535,0.6149532710280373,0.16666666666666666,0.1404255319148936
0.6732456140350878,-0.9106046300942162,0.9990482215818578,1.0,0.876174981923355,0.8552777777777777,0.056666666666666664,0.6327433628318584,0.2902097902097902,0.6837209302325581,0.8654205607476635,0.03611111111111111,0.12340425531914893
0.6600877192982456,0.3204232733919116,-0.887010833178222,1.0,0.8653289949385394,0.7858333333333333,0.02,0.44690265486725667,0.20629370629370627,0.6418604651162791,0.8373831775700934,0.35,0.14468085106382977
0.7587719298245614,-0.5653446739747425,0.9659258262890683,1.0,0.9466738973246566,0.5277777777777778,0.07666666666666666,0.5796460176991151,0.1818181818181818,0.727906976744186,0.9065420560747663,0.5055555555555555,0.1872340425531915
0.6228070175438596,0.06021327736579302,0.8433914458128858,1.0,0.8345986984815619,0.205,0.09333333333333332,0.42477876106194695,0.22027972027972026,0.6209302325581396,0.8299065420560747,0.05277777777777778,0.2765957446808511
0.6535087719298245,0.30411483232751846,0.7071067811865476,1.0,0.8599060014461316,0.9013888888888889,0.07666666666666666,0.41592920353982293,0.22727272727272727,0.6116279069767441,0.8168224299065421,0.9111111111111111,0.1404255319148936
0.6798245614035088,-0.35275208654909473,-0.4226182617407,1.0,0.8815979754157628,0.34944444444444445,0.11666666666666667,0.46017699115044236,0.23076923076923075,0.6325581395348838,0.8299065420560747,0.6555555555555556,0.1276595744680851
0.668859649122807,-0.9106046300942162,0.9659258262890683,1.0,0.8725596529284164,0.8691666666666666,0.11333333333333333,0.6327433628318584,0.2902097902097902,0.6837209302325581,0.8654205607476635,0.03611111111111111,0.12340425531914893
0.6030701754385964,-0.9886775902323404,-0.9762960071199335,0.9080962800875273,0.7930224150397687,0.9988888888888889,0.43333333333333335,0.49115044247787615,0.34265734265734266,0.5744186046511629,0.7813084112149532,0.08888888888888889,0.9829787234042554
0.5175438596491229,0.7856498550787147,0.7933533402912352,1.0,0.7478308026030369,0.7994444444444445,0.02,0.18584070796460173,0.1993006993006993,0.5093023255813953,0.7233644859813084,0.49444444444444446,0.04680851063829788
0.662280701754386,-0.9387101892619443,0.6427876096865391,0.973741794310722,0.8600867678958785,0.34694444444444444,0.07333333333333333,0.6371681415929202,0.23076923076923075,0.7255813953488373,0.8411214953271028,0.3527777777777778,0.19148936170212766
0.7280701754385965,-0.6471606673266059,-0.9659258262890684,1.0,0.9213665943600867,0.36333333333333334,0.08333333333333333,0.5,0.2972027972027972,0.6093023255813954,0.805607476635514,0.5361111111111111,0.12340425531914893
0.6951754385964912,-0.9997685019798909,0.6427876096865391,1.0,0.8942516268980477,0.7608333333333333,0.03333333333333333,0.5265486725663716,0.1923076923076923,0.6930232558139534,0.8616822429906542,0.6527777777777778,0.4340425531914893
0.587719298245614,0.4093559588156213,0.8660254037844386,1.0,0.8056760665220535,0.38861111111111113,0.18333333333333332,0.3008849557522124,0.20279720279720279,0.5674418604651162,0.7682242990654206,0.43333333333333335,0.2851063829787234
0.5833333333333334,0.8359254794186372,-0.7660444431189781,1.0,0.802060737527115,0.0,0.0,0.2699115044247788,0.17482517482517482,0.5697674418604651,0.7831775700934579,0.575,0.0425531914893617
0.7368421052631579,-0.42500033996955394,0.766044443118978,1.0,0.9285972523499639,0.4152777777777778,0.08,0.5663716814159292,0.2097902097902098,0.702325581395349,0.8859813084112149,0.5055555555555555,0.2
0.6951754385964912,-0.4775358864374881,0.6755902076156602,1.0,0.8942516268980477,0.2627777777777778,0.1,0.46460176991150437,0.2937062937062937,0.5930232558139535,0.7925233644859813,0.35,0.07234042553191489
0.5350877192982456,0.8263541987239096,0.6755902076156604,1.0,0.7622921185827911,0.4141666666666666,0.13666666666666666,0.11061946902654866,0.14685314685314682,0.5046511627906978,0.719626168224299,0.5111111111111111,0.25106382978723407
0.39254385964912275,-0.08573050015569487,-0.7660444431189779,1.0,0.6449746926970354,0.0,0.0,0.16371681415929198,0.36013986013986016,0.3906976744186046,0.6317757009345794,1.0,0.32765957446808514
0.6425438596491228,0.17082974322534442,0.9537169507482269,1.0,0.8508676789587852,0.38472222222222224,0.18666666666666665,0.48672566371681414,0.22027972027972026,0.6534883720930232,0.8542056074766355,0.20555555555555555,0.2127659574468085
0.5701754385964912,0.6855476064742155,1.2246467991473532e-16,1.0,0.7912147505422993,0.3388888888888889,0.23666666666666666,0.22566371681415934,0.23076923076923075,0.5093023255813953,0.7327102803738318,0.1111111111111111,0.26382978723404255
0.3399122807017544,0.7678804460366,0.9396926207859084,0.762582056892779,0.5374186550976139,0.0763888888888889,0.09333333333333332,0.0663716814159292,0.34965034965034963,0.34651162790697676,0.5607476635514018,0.7388888888888889,0.15319148936170213
0.6425438596491228,0.17082974322534442,0.9238795325112868,1.0,0.8508676789587852,0.39,0.04,0.48672566371681414,0.22027972027972026,0.6534883720930232,0.8542056074766355,0.20555555555555555,0.2127659574468085
0.4429824561403509,0.9937806700284985,0.9659258262890683,1.0,0.6863702096890817,0.8777777777777778,0.03666666666666667,0.12389380530973454,0.2762237762237762,0.42558139534883715,0.6654205607476635,0.058333333333333334,0.3914893617021276
0.6798245614035088,-0.35275208654909473,-0.6427876096865396,1.0,0.8815979754157628,0.2644444444444444,0.08333333333333333,0.4513274336283185,0.3111888111888112,0.5744186046511629,0.7775700934579439,0.5416666666666666,0.10638297872340426
0.6600877192982456,0.22132528438243243,-0.30070579950427384,0.99890590809628,0.8651482284887925,0.2897222222222222,0.04666666666666666,0.4336283185840708,0.20629370629370627,0.6348837209302325,0.8392523364485981,0.3194444444444444,0.03404255319148936
0.6535087719298245,-0.9997685019798909,0.9396926207859084,1.0,0.8599060014461316,0.41055555555555556,0.17333333333333334,0.5176991150442477,0.24825174825174823,0.6511627906976745,0.8149532710280374,0.4166666666666667,0.5787234042553191
0.5350877192982456,0.8263541987239096,0.6427876096865391,1.0,0.7622921185827911,0.4061111111111111,0.15333333333333332,0.11061946902654866,0.14685314685314682,0.5046511627906978,0.719626168224299,0.5111111111111111,0.25106382978723407
0.7456140350877193,-0.6339784927628865,-0.7372773368101239,1.0,0.9358279103398408,0.35,0.27666666666666667,0.5530973451327433,0.1783216783216783,0.7162790697674418,0.891588785046729,0.4027777777777778,0.48085106382978726
0.7017543859649122,-0.36876293119226006,-0.7071067811865477,1.0,0.8996746203904554,0.32916666666666666,0.31666666666666665,0.4690265486725664,0.2552447552447552,0.6209302325581396,0.8149532710280374,0.425,0.42127659574468085
0.6973684210526315,-0.9997685019798909,-0.7372773368101242,1.0,0.896059291395517,0.42055555555555557,0.15,0.5265486725663716,0.21328671328671325,0.6790697674418605,0.8448598130841122,0.44722222222222224,0.6425531914893617
0.6403508771929824,0.02581844022713308,0.8433914458128856,1.0,0.849060014461316,0.8144444444444444,0.04,0.44247787610619466,0.22027972027972026,0.6302325581395349,0.8317757009345794,0.9833333333333333,0.07659574468085106
0.6798245614035088,0.3204232733919116,-0.6087614290087207,0.9879649890590809,0.8783441793203182,0.0,0.0,0.44247787610619466,0.21678321678321677,0.6325581395348838,0.8373831775700934,0.05277777777777778,0.16170212765957445
0.4824561403508772,0.9732643737003824,0.6755902076156602,1.0,0.7189081706435286,0.8808333333333334,0.16666666666666666,0.15486725663716813,0.2692307692307692,0.44651162790697674,0.6822429906542056,0.45,0.1404255319148936
0.7302631578947367,-0.09453674981719933,-0.25881904510252157,1.0,0.923174258857556,0.40111111111111114,0.013333333333333334,0.3893805309734513,0.07342657342657341,0.7000000000000001,0.8878504672897196,0.6305555555555555,0.11914893617021276
0.5285087719298246,0.7894179103280199,0.30070579950427334,1.0,0.7568691250903833,0.3225,0.3,0.2035398230088496,0.24125874125874122,0.4906976744186047,0.7140186915887851,0.2861111111111111,0.23829787234042552
0.662280701754386,-0.9175836260593934,0.043619387365336,1.0,0.8671366594360087,0.8352777777777778,0.14333333333333334,0.6460176991150443,0.2937062937062937,0.6883720930232559,0.8691588785046729,0.9611111111111111,0.25106382978723407
0.7697368421052632,-0.7748840413670406,0.25881904510252074,1.0,0.9557122198120029,0.6833333333333333,0.14666666666666667,0.65929203539823,0.21328671328671325,0.7488372093023257,0.902803738317757,0.5638888888888889,0.25957446808510637
0.5109649122807017,0.8165380514459161,0.7933533402912352,1.0,0.7424078091106291,0.3408333333333333,0.19666666666666668,0.10619469026548674,0.1818181818181818,0.4790697674418605,0.7046728971962617,0.26944444444444443,0.3489361702127659
0.5394736842105263,0.8199717629247771,0.49999999999999994,1.0,0.7659074475777297,0.3441666666666667,0.17333333333333334,0.16371681415929198,0.22377622377622375,0.4813953488372093,0.7065420560747663,0.2777777777777778,0.13191489361702127
0.5504385964912281,-0.4482293417404106,0.7660444431189783,1.0,0.774945770065076,0.8069444444444445,0.14666666666666667,0.2699115044247788,0.22027972027972026,0.5395348837209303,0.7551401869158878,0.6472222222222223,0.0425531914893617
0.4342105263157895,0.9937806700284985,0.8433914458128858,1.0,0.6791395516992046,0.8761111111111111,0.11,0.12389380530973454,0.3181818181818182,0.3976744186046512,0.6448598130841121,0.9722222222222222,0.1957446808510638
0.6995614035087718,0.04302223300453059,0.7071067811865476,1.0,0.8978669558929863,0.8519444444444444,0.02666666666666667,0.4513274336283185,0.1993006993006993,0.6488372093023256,0.8467289719626168,0.6111111111111112,0.16595744680851063
0.662280701754386,-0.060213277365792774,-0.9990482215818578,0.99890590809628,0.8669558929862617,0.3413888888888889,0.22,0.4778761061946903,0.22027972027972026,0.6488372093023256,0.8373831775700934,0.19722222222222222,0.22127659574468087
0.6425438596491228,0.17082974322534442,0.9914448613738104,1.0,0.8508676789587852,0.3830555555555556,0.2033333333333333,0.48672566371681414,0.23076923076923075,0.6465116279069767,0.8485981308411215,0.20277777777777778,0.15319148936170213
0.46271929824561403,-0.1877185654371994,0.13052619222005157,0.9945295404814004,0.7013738250180765,0.0,0.0,0.22566371681415934,0.24825174825174823,0.4976744186046511,0.7065420560747663,0.75,0.05957446808510638
0.5416666666666667,-0.4482293417404106,0.984807753012208,1.0,0.7677151120751988,0.865,0.060000000000000005,0.2699115044247788,0.24825174825174823,0.5209302325581395,0.7420560747663552,0.18888888888888888,0.03829787234042553
0.46710526315789475,0.9760105506323683,0.0871557427476582,1.0,0.7062545191612437,0.2872222222222222,0.15666666666666668,0.11946902654867253,0.24125874125874122,0.44651162790697674,0.6841121495327103,0.19444444444444445,0.1957446808510638
0.40789473684210525,0.9999631612477099,0.9990482215818578,1.0,0.6574475777295735,0.9005555555555556,0.11333333333333333,0.11061946902654866,0.34265734265734266,0.37441860465116283,0.6242990654205607,0.9777777777777777,0.2765957446808511
0.7434210526315789,-0.9427611433904206,0.8433914458128856,1.0,0.9340202458423716,0.7855555555555556,0.05333333333333334,0.6106194690265486,0.24475524475524474,0.702325581395349,0.8859813084112149,0.5916666666666667,0.03404255319148936
0.6381578947368421,0.19667288979357647,0.3007057995042732,1.0,0.8472523499638468,0.8122222222222222,0.12333333333333334,0.3672566371681416,0.21678321678321677,0.5930232558139535,0.805607476635514,0.8666666666666667,0.0851063829787234
0.6535087719298245,0.30411483232751846,0.5372996083468238,1.0,0.8599060014461316,0.8488888888888889,0.05,0.42035398230088494,0.19580419580419578,0.6348837209302325,0.8355140186915888,0.8972222222222223,0.0425531914893617
0.6798245614035088,-0.9387101892619443,0.7071067811865476,0.9354485776805251,0.8637020968908171,0.15194444444444447,0.12666666666666665,0.6371681415929202,0.23076923076923075,0.7255813953488373,0.8411214953271028,0.3527777777777778,0.19148936170212766
0.712719298245614,-0.9990791668951153,-0.21643961393810293,1.0,0.9087129428778018,0.9591666666666667,0.04,0.5442477876106194,0.23776223776223773,0.6720930232558139,0.8654205607476635,0.9611111111111111,0.06382978723404255
0.5635964912280702,0.8573146280763323,-0.08715574274765794,0.9321663019693655,0.767534345625452,0.39416666666666667,0.07333333333333333,0.17699115044247787,0.23426573426573427,0.4813953488372093,0.7102803738317757,0.5666666666666667,0.23829787234042552
0.4517543859649123,0.9242907221930933,0.9961946980917455,1.0,0.6936008676789589,0.9630555555555556,0.11666666666666667,0.14159292035398227,0.2797202797202797,0.43255813953488376,0.6672897196261682,0.21388888888888888,0.47234042553191485
0.6535087719298245,0.07738647923346301,-0.3420201433256686,1.0,0.8599060014461316,0.38388888888888884,0.09333333333333332,0.4292035398230088,0.24825174825174823,0.6046511627906976,0.8074766355140187,0.6194444444444445,0.26382978723404255
0.5592105263157895,0.7101350157125358,0.737277336810124,1.0,0.7821764280549529,0.8941666666666666,0.06333333333333332,0.19026548672566373,0.24475524475524474,0.4813953488372093,0.7102803738317757,0.9611111111111111,0.11914893617021276
0.6820175438596491,0.04302223300453059,-0.984807753012208,1.0,0.8834056399132322,0.3902777777777778,0.10333333333333333,0.4557522123893805,0.18881118881118877,0.6581395348837209,0.8579439252336448,0.6027777777777777,0.13617021276595745
0.5241228070175438,0.6855476064742154,0.043619387365335625,1.0,0.7532537960954447,0.3252777777777778,0.08666666666666667,0.09734513274336279,0.19580419580419578,0.46511627906976744,0.6990654205607476,0.5111111111111111,0.26382978723404255
0.6425438596491228,0.09453674981719912,-0.04361938736533538,1.0,0.8508676789587852,0.05638888888888889,0.08,0.44247787610619466,0.22027972027972026,0.6302325581395349,0.8261682242990654,0.14722222222222223,0.1276595744680851
0.7171052631578948,-0.051478754770346045,1.2246467991473532e-16,1.0,0.9123282718727403,0.0,0.0,0.4070796460176991,0.1643356643356643,0.6488372093023256,0.8467289719626168,0.5916666666666667,0.2808510638297872
0.6644736842105262,-0.051478754770346045,-0.9659258262890684,1.0,0.868944323933478,0.30416666666666664,0.13333333333333333,0.4070796460176991,0.15734265734265734,0.6534883720930232,0.8542056074766355,0.8555555555555555,0.03829787234042553
0.6820175438596491,1.2246467991473532e-16,-0.4226182617406993,1.0,0.8834056399132322,0.6122222222222222,0.11666666666666667,0.4336283185840708,0.1608391608391608,0.6651162790697674,0.8373831775700934,0.5,0.28936170212765955
0.6995614035087718,-0.9959189961471792,0.9762960071199334,0.9912472647702406,0.8955169920462763,0.34555555555555556,0.48333333333333334,0.5265486725663716,0.22727272727272727,0.669767441860465,0.8542056074766355,0.375,0.5574468085106383
0.7346491228070176,-0.42500033996955394,0.8433914458128856,1.0,0.9267895878524945,0.4630555555555555,0.07,0.5663716814159292,0.2097902097902098,0.702325581395349,0.8859813084112149,0.5055555555555555,0.2
0.6951754385964912,-0.4775358864374881,0.7071067811865476,1.0,0.8942516268980477,0.28777777777777774,0.11,0.4690265486725664,0.21328671328671325,0.6488372093023256,0.8429906542056075,0.4222222222222222,0.0978723404255319
0.7017543859649122,-0.4623829729035149,-1.0,1.0,0.8996746203904554,0.35111111111111115,0.02333333333333333,0.5132743362831859,0.23076923076923075,0.6604651162790698,0.8467289719626168,0.6694444444444444,0.0851063829787234
0.5328947368421053,0.8263541987239096,0.3826834323650899,1.0,0.7604844540853217,0.4222222222222222,0.17333333333333334,0.11061946902654866,0.13636363636363635,0.5116279069767442,0.725233644859813,0.5722222222222222,0.3914893617021276
0.4583333333333333,0.9732643737003824,-0.38268343236508956,1.0,0.6990238611713666,0.8830555555555555,0.09333333333333332,0.07079646017699114,0.26223776223776224,0.4069767441860465,0.6523364485981308,0.9361111111111111,0.21702127659574466
0.6732456140350878,0.06021327736579302,0.9396926207859084,1.0,0.876174981923355,0.6283333333333333,0.09333333333333332,0.4336283185840708,0.1643356643356643,0.6627906976744186,0.8616822429906542,0.7416666666666667,0.24680851063829787
0.6644736842105262,0.04302223300453059,0.46174861323503397,1.0,0.868944323933478,0.5388888888888889,0.056666666666666664,0.4292035398230088,0.1818181818181818,0.6488372093023256,0.8504672897196262,0.42777777777777776,0.09361702127659575
0.6929824561403509,-0.04302223300453034,0.9914448613738104,1.0,0.8924439624005785,0.4813888888888889,0.056666666666666664,0.44247787610619466,0.13286713286713286,0.6883720930232559,0.8785046728971962,0.5444444444444444,0.16595744680851063
0.6820175438596491,-0.9999166586547379,1.0,1.0,0.8834056399132322,0.43805555555555553,0.02,0.5309734513274336,0.25874125874125875,0.6511627906976745,0.8429906542056075,0.8277777777777777,0.01276595744680851
0.6798245614035088,-0.35275208654909473,-0.6755902076156598,1.0,0.8815979754157628,0.20194444444444445,0.09000000000000001,0.4513274336283185,0.3111888111888112,0.5744186046511629,0.7775700934579439,0.5416666666666666,0.10638297872340426
0.5942982456140351,0.6070575744291006,-0.537299608346825,0.99890590809628,0.8109182935647143,0.8402777777777778,0.09666666666666666,0.28318584070796454,0.2552447552447552,0.5232558139534884,0.7457943925233644,0.6583333333333333,0.24255319148936172
0.5614035087719298,0.7101350157125358,0.3420201433256687,1.0,0.7839840925524223,0.6583333333333333,0.01,0.19026548672566373,0.23426573426573427,0.4883720930232558,0.7158878504672896,0.16111111111111112,0.14468085106382977
0.6732456140350878,-0.051478754770346045,0.984807753012208,1.0,0.876174981923355,0.24944444444444444,0.14,0.3982300884955752,0.15034965034965034,0.6534883720930232,0.8504672897196262,0.625,0.0978723404255319
0.7214912280701754,-0.5737722679043243,-0.8870108331782218,1.0,0.915943600867679,0.1088888888888889,0.14,0.6327433628318584,0.23076923076923075,0.7232558139534884,0.902803738317757,0.09444444444444444,0.48085106382978726
0.4780701754385965,0.5524353131676196,0.8433914458128858,1.0,0.71529284164859,0.42416666666666664,0.15,0.17699115044247787,0.2517482517482517,0.4697674418604651,0.6841121495327103,0.4777777777777778,0.5234042553191489
0.7149122807017544,-0.1877185654371986,0.3420201433256689,1.0,0.9105206073752712,0.5127777777777778,0.09666666666666666,0.5663716814159292,0.19580419580419578,0.7116279069767443,0.897196261682243,0.48055555555555557,0.1872340425531915
0.7149122807017544,-0.1877185654371986,0.9990482215818578,1.0,0.9105206073752712,0.886388888888889,0.1,0.5486725663716813,0.20629370629370627,0.6953488372093023,0.8878504672897196,0.6277777777777778,0.1957446808510638
0.4758771929824562,0.5524353131676196,0.90630778703665,1.0,0.7134851771511207,0.41472222222222227,0.21333333333333335,0.1814159292035398,0.24825174825174823,0.47441860465116276,0.6747663551401869,0.5055555555555555,0.46382978723404256
0.5153508771929824,0.7961828637826158,-0.9659258262890684,1.0,0.7460231381055676,0.34249999999999997,0.09000000000000001,0.18584070796460173,0.2097902097902098,0.5023255813953489,0.7065420560747663,0.2972222222222222,0.13191489361702127
0.4605263157894737,0.11988119229922722,0.6087614290087209,1.0,0.7008315256688359,0.34,0.02666666666666667,0.23893805309734506,0.26573426573426573,0.49302325581395345,0.7102803738317757,0.6138888888888889,0.30638297872340425
0.6293859649122807,0.0686147380021341,0.9762960071199334,0.9540481400437636,0.8275488069414317,0.3877777777777778,0.08333333333333333,0.331858407079646,0.2097902097902098,0.5790697674418605,0.7869158878504673,0.6555555555555556,0.1574468085106383
0.4714912280701754,0.5524353131676196,0.9238795325112868,1.0,0.7098698481561823,0.42138888888888887,0.21,0.1814159292035398,0.24825174825174823,0.47441860465116276,0.6747663551401869,0.5055555555555555,0.46382978723404256
0.6973684210526315,-0.4775358864374881,0.46174861323503397,1.0,0.896059291395517,0.30944444444444447,0.13333333333333333,0.4690265486725664,0.22027972027972026,0.6441860465116279,0.8373831775700934,0.2972222222222222,0.08085106382978723
0.6600877192982456,-0.8800122039735356,0.0871557427476582,1.0,0.8653289949385394,0.38833333333333336,0.12000000000000001,0.6238938053097345,0.33216783216783213,0.6511627906976745,0.8355140186915888,0.13055555555555556,0.33191489361702126
0.5679824561403508,0.672949024155833,0.043619387365336,1.0,0.7894070860448301,0.33722222222222226,0.21,0.22566371681415934,0.24475524475524474,0.5,0.725233644859813,0.2611111111111111,0.17446808510638295
0.6293859649122807,-0.9917226741361016,0.7660444431189783,1.0,0.8400216919739696,0.8625,0.14,0.4778761061946903,0.22027972027972026,0.6488372093023256,0.8411214953271028,0.5138888888888888,0.1404255319148936
0.6710526315789473,-0.06861473800213432,0.3826834323650898,1.0,0.8743673174258858,0.27,0.16,0.38053097345132747,0.19580419580419578,0.613953488372093,0.8186915887850467,0.2222222222222222,0.14893617021276595
0.6885964912280701,-0.9988797155850335,-0.9990482215818578,1.0,0.8888286334056399,0.8063888888888889,0.013333333333333334,0.5221238938053098,0.22027972027972026,0.6720930232558139,0.8616822429906542,0.08055555555555556,0.11914893617021276
0.7280701754385965,-0.12874817745258066,-0.5735764363510465,1.0,0.9213665943600867,0.46138888888888885,0.12000000000000001,0.5,0.1853146853146853,0.6837209302325581,0.8672897196261682,0.4583333333333333,0.1404255319148936
0.4978070175438597,0.9679377830240642,1.0,1.0,0.7315618221258134,0.0,0.0,0.19469026548672566,0.24125874125874122,0.48604651162790696,0.7214953271028037,0.6055555555555555,0.15319148936170213
0.46491228070175444,0.9951053111006976,0.90630778703665,1.0,0.7044468546637743,0.8925000000000001,0.07333333333333333,0.11504424778761059,0.24475524475524474,0.4418604651162791,0.6841121495327103,0.05,0.1829787234042553
0.26096491228070173,0.4623829729035149,-0.4226182617407,0.9638949671772428,0.5278380332610269,0.9441666666666666,0.07333333333333333,0.07522123893805306,0.4825174825174825,0.2627906976744186,0.5233644859813084,0.05555555555555555,0.451063829787234
0.5109649122807017,0.7856498550787147,0.49999999999999994,1.0,0.7424078091106291,0.0,0.0,0.18584070796460173,0.22727272727272727,0.4906976744186047,0.7009345794392523,0.027777777777777776,0.00851063829787234
0.618421052631579,0.5012418134457758,0.9914448613738104,0.9945295404814004,0.8295372378886479,0.0,0.0,0.24336283185840707,0.1678321678321678,0.5604651162790698,0.7794392523364486,0.5638888888888889,0.05957446808510638
0.5394736842105263,0.8199717629247771,0.8433914458128858,1.0,0.7659074475777297,0.8338888888888889,0.013333333333333334,0.17699115044247787,0.21678321678321677,0.49302325581395345,0.7121495327102804,0.2361111111111111,0.10638297872340426
0.6951754385964912,-0.20455206612620058,0.984807753012208,1.0,0.8942516268980477,0.8738888888888889,0.06333333333333332,0.5442477876106194,0.18881118881118877,0.7046511627906976,0.8953271028037383,0.41388888888888886,0.07234042553191489
0.37061403508771923,0.7909456567567772,-0.923879532511287,1.0,0.6268980477223427,0.8775,0.21,0.0663716814159292,0.15734265734265734,0.47441860465116276,0.6971962616822429,0.6083333333333333,0.2808510638297872
0.7017543859649122,-0.2967128192734901,0.9238795325112868,1.0,0.8996746203904554,0.40111111111111114,0.1,0.5088495575221239,0.22027972027972026,0.6651162790697674,0.8560747663551401,0.05555555555555555,0.03404255319148936
0.5942982456140351,0.6807734094770161,-0.7933533402912349,0.99890590809628,0.8109182935647143,0.3477777777777778,0.16666666666666666,0.32743362831858397,0.21678321678321677,0.572093023255814,0.7700934579439253,0.16944444444444445,0.1872340425531915
0.712719298245614,-0.2802306751992161,0.9238795325112867,1.0,0.9087129428778018,0.7875,0.07333333333333333,0.5398230088495575,0.2097902097902098,0.6883720930232559,0.8691588785046729,0.5388888888888889,0.06382978723404255
0.6337719298245613,0.19667288979357647,0.5735764363510462,1.0,0.8436370209689082,0.8475,0.12000000000000001,0.3628318584070796,0.2097902097902098,0.5953488372093023,0.8074766355140187,0.8916666666666667,0.11489361702127661
